"country_name","date","data_type","country","dalton","left_ideology","right_ideology"
"Croatia","2020-06-01","ewma","5.54549426594884","4.21666790894846","3.26071631516951","8.01773788292812"
"Croatia","2020-06-01","real","5.47972990670889","4.27277700603022","3.16288954911072","8.09402899236191"
"Croatia","2020-06-15","ewma","5.54190995293834","4.25356181876949","3.17188068327466","8.04906808428106"
"Croatia","2020-06-15","real","5.52219623138056","4.45647832278516","2.68328470785299","8.22138419172224"
"Croatia","2020-07-01","ewma","5.55788811666023","4.28037619930838","3.12795902775144","8.08999026751321"
"Croatia","2020-07-01","real","5.64576801713066","4.42785529227228","2.88638992237374","8.31506227529000"
"Croatia","2020-07-15","ewma","5.57265504208680","4.30867093922018","3.08720355024808","8.12643500856186"
"Croatia","2020-07-15","real","5.65387313193291","4.46429200873510","2.86304842397957","8.32688108432944"
"Croatia","2020-08-01","ewma","5.59875809960265","4.37145270605187","3.05650033099400","8.16170062755747"
"Croatia","2020-08-01","real","5.74232491593981","4.71675242362614","2.88763262509656","8.35566153203335"
"Croatia","2020-08-15","ewma","5.62257736502113","4.42085504345446","2.98672377303453","8.19045242616053"
"Croatia","2020-08-15","real","5.75358332482276","4.69256789916871","2.60295270425744","8.34858731847732"
"Croatia","2020-09-01","ewma","5.62747801923895","4.45101998834605","2.93775835536638","8.18521308224446"
"Croatia","2020-09-01","real","5.65443161743702","4.61692718524979","2.66844855819157","8.15639669070609"
"Croatia","2020-09-15","ewma","5.64951202522513","4.48539839217731","2.89297434270430","8.20358237623194"
"Croatia","2020-09-15","real","5.77069905814908","4.67447961324922","2.64666227306287","8.30461349316307"
"Croatia","2020-10-01","ewma","5.66621231830857","4.52358111361550","2.85726431922038","8.20565631680727"
"Croatia","2020-10-01","real","5.75806393026748","4.73358608152555","2.66085919005883","8.21706298997161"
"Croatia","2020-10-15","ewma","5.66226457289492","4.54645513765848","2.82953535163927","8.20638473779497"
"Croatia","2020-10-15","real","5.64055197311989","4.67226226989487","2.67702602994316","8.21039105322728"
"Croatia","2020-11-01","ewma","5.66347450031870","4.55277917217506","2.82496555145996","8.22362341109555"
"Croatia","2020-11-01","real","5.67012910114945","4.58756136201624","2.79983165047372","8.31843611424874"
"Croatia","2020-11-15","ewma","5.66167387089388","4.58086469740166","2.80151052298379","8.24095997232872"
"Croatia","2020-11-15","real","5.65177040905735","4.73533508614798","2.67250786636490","8.33631105911118"
"Croatia","2020-12-01","ewma","5.65525791765333","4.59495457365607","2.77453405248998","8.25770587523844"
"Croatia","2020-12-01","real","5.61997017483032","4.67244889305534","2.62616346477399","8.34980834124192"
"Croatia","2020-12-15","ewma","5.66050813459601","4.61098382559400","2.74970847198517","8.28075978241109"
"Croatia","2020-12-15","real","5.68938432778079","4.69914471125257","2.61316777920870","8.40755627186066"
"Croatia","2021-01-01","ewma","5.65743308556027","4.63798880956137","2.72764159655596","8.29060319895489"
"Croatia","2021-01-01","real","5.64052031586369","4.78651622138193","2.60627378169535","8.34474198994576"
"Croatia","2021-01-15","ewma","5.65742304294075","4.63827746652985","2.72628108336261","8.29346935030751"
"Croatia","2021-01-15","real","5.65736780853341","4.63986507985647","2.71879826079915","8.30923318274692"
"Croatia","2021-02-01","ewma","5.65199962244477","4.61145546116370","2.70693120096286","8.28914224986731"
"Croatia","2021-02-01","real","5.62217080971686","4.46393443164991","2.60050684776424","8.26534319744623"
"Croatia","2021-02-15","ewma","5.64639594579081","4.59744882703131","2.68862666850084","8.27420240075314"
"Croatia","2021-02-15","real","5.61557572419404","4.52041233930314","2.58795173995973","8.19203323062521"
"Croatia","2021-03-01","ewma","5.64187798663510","4.59774994381585","2.69388853974056","8.25939947587712"
"Croatia","2021-03-01","real","5.61702921127869","4.59940608613082","2.72282883155900","8.17798338905901"
"Croatia","2021-03-15","ewma","5.61468918474150","4.59238263134952","2.69227205823269","8.24288802000267"
"Croatia","2021-03-15","real","5.46515077432668","4.56286241278474","2.68338140993944","8.15207501269322"
"Croatia","2021-04-01","ewma","5.59567640903468","4.57347140704920","2.70818923131592","8.23313475855752"
"Croatia","2021-04-01","real","5.49110614264721","4.46945967339743","2.79573368327370","8.17949182060919"
"Croatia","2021-04-15","ewma","5.57459498378312","4.57340538524534","2.70731367920187","8.22579448070735"
"Croatia","2021-04-15","real","5.45864714489948","4.57304226532408","2.70249814257459","8.18542295253138"
"Croatia","2021-05-01","ewma","5.55733632734868","4.58104209329754","2.70029561041820","8.23415292279964"
"Croatia","2021-05-01","real","5.46241371695930","4.62304398758468","2.66169623210801","8.28012435430727"
"Croatia","2021-05-15","ewma","5.54761491981589","4.59146641936020","2.70185306835933","8.25204727474637"
"Croatia","2021-05-15","real","5.49414717838552","4.64880021270479","2.71041908703556","8.35046621045336"
"Croatia","2021-06-01","ewma","5.55462707226337","4.63128476225644","2.68705150049939","8.27149067846653"
"Croatia","2021-06-01","real","5.59319391072454","4.85028564818578","2.60564287726971","8.37842939892740"
"Croatia","2021-06-15","ewma","5.58212439819027","4.65686557228987","2.66859143239832","8.29350513413783"
"Croatia","2021-06-15","real","5.73335969078821","4.79756002747374","2.56706105784240","8.41458464032998"
"Croatia","2021-07-01","ewma","5.62904587171708","4.66963747779435","2.65609514965238","8.31988712623685"
"Croatia","2021-07-01","real","5.88711397611452","4.73988295806900","2.58736559454973","8.46498808278149"
"Croatia","2021-07-15","ewma","5.66657934076365","4.68036216910985","2.65195422841449","8.34221035032064"
"Croatia","2021-07-15","real","5.87301342051979","4.73934797134510","2.62917916160612","8.46498808278149"
"Croatia","2021-08-01","ewma","5.71297802219002","4.68925644446156","2.65958803608099","8.36109923223770"
"Croatia","2021-08-01","real","5.96817077003502","4.73817495889592","2.70157397824671","8.46498808278149"
"Croatia","2021-08-15","ewma","5.75818351039468","4.64609967661119","2.78440586683878","8.37708213232136"
"Croatia","2021-08-15","real","6.00681369552035","4.40873745343416","3.47090393600661","8.46498808278149"
"Croatia","2021-09-01","ewma","5.76048952037374","4.61026689427429","2.85864142809198","8.37869420002876"
"Croatia","2021-09-01","real","5.77317257525853","4.41318659142137","3.26693701498460","8.38756057241948"
"Croatia","2021-09-15","ewma","5.74579600325285","4.57665997092299","2.91612933338347","8.35619323415090"
"Croatia","2021-09-15","real","5.66498165908799","4.39182189249083","3.23231281248669","8.23243792182268"
"Croatia","2021-10-01","ewma","5.72573156194532","4.59074453803988","2.87531733111451","8.31357816464115"
"Croatia","2021-10-01","real","5.61537713475391","4.66820965718275","2.65085131863523","8.07919528233750"
"Croatia","2021-10-15","ewma","5.71884265464027","4.59855217896213","2.84028243762009","8.27875682905462"
"Croatia","2021-10-15","real","5.68095366446250","4.64149420403454","2.64759052340077","8.08723948332868"
"Croatia","2021-11-01","ewma","5.70060218730843","4.56221699939256","2.82236980060929","8.25806358585380"
"Croatia","2021-11-01","real","5.60027961698329","4.36237351175991","2.72385029704986","8.14425074824931"
"Croatia","2021-11-15","ewma","5.69041525136674","4.50333873391004","2.81845884034832","8.24572567986622"
"Croatia","2021-11-15","real","5.63438710368746","4.17950827375620","2.79694855891303","8.17786719693453"
"Croatia","2021-12-01","ewma","5.67167381600112","4.41801783447142","2.80498134275605","8.22936318335422"
"Croatia","2021-12-01","real","5.56859592149022","3.94875288755902","2.73085510599856","8.13936945253819"
"Croatia","2021-12-15","ewma","5.67238293652370","4.36471967098697","2.80587323078761","8.21384180538789"
"Croatia","2021-12-15","real","5.67628309939785","4.07157977182251","2.81077861496120","8.12847422657308"
"Croatia","2022-01-01","ewma","5.68145189014592","4.25659321618861","2.87089864763592","8.18501847515301"
"Croatia","2022-01-01","real","5.73133113506813","3.66189771479759","3.22853844030159","8.02649015886119"
"Croatia","2022-01-15","ewma","5.66592316459278","4.22469039405578","2.88287003715620","8.15304032627125"
"Croatia","2022-01-15","real","5.58051517405054","4.04922487232520","2.94871267951774","7.97716050742156"
"Croatia","2022-02-01","ewma","5.63728003714500","4.23569831417808","2.85520453405673","8.13399760961093"
"Croatia","2022-02-01","real","5.47974283618222","4.29624187485074","2.70304426700965","8.02926266797920"
"Croatia","2022-02-15","ewma","5.60398770636004","4.25402874707380","2.81920137898839","8.10754558038094"
"Croatia","2022-02-15","real","5.42087988704272","4.35484612800027","2.62118402611250","7.96205941961599"
"Croatia","2022-03-01","ewma","5.57749069899611","4.25996115792403","2.78727945824386","8.07869045483958"
"Croatia","2022-03-01","real","5.43175715849454","4.29258941760032","2.61170889414897","7.91998726436210"
"Croatia","2022-03-15","ewma","5.59038366525625","4.25994641442685","2.77931196598755","8.06475847298056"
"Croatia","2022-03-15","real","5.66129497968700","4.25986532519236","2.73549075857785","7.98813257275594"
"Croatia","2022-04-01","ewma","5.61711364651778","4.26387865276179","2.81007060452788","8.05417140118886"
"Croatia","2022-04-01","real","5.76412854345622","4.28550596360398","2.97924311649966","7.99594250633449"
"Croatia","2022-04-15","ewma","5.60913233399953","4.28251705860036","2.79601336004222","8.03939205495350"
"Croatia","2022-04-15","real","5.56523511514916","4.38502829071246","2.71869851537112","7.95810565065906"
"Croatia","2022-05-01","ewma","5.59928316958534","4.31018565439070","2.76815038456607","8.04399564206898"
"Croatia","2022-05-01","real","5.54511276530728","4.46236293123758","2.61490401944722","8.06931537120413"
"Croatia","2022-05-15","ewma","5.60512062176464","4.35892366893174","2.74082749177720","8.04001975000473"
"Croatia","2022-05-15","real","5.63722660875077","4.62698274890746","2.59055158143845","8.01815234365135"
"Croatia","2022-06-01","ewma","5.62179270442793","4.39048118994028","2.71772525786447","8.04902365962114"
"Croatia","2022-06-01","real","5.71348915907606","4.56404755548725","2.59066297134440","8.09854516251136"
"Croatia","2022-06-15","ewma","5.64205547171904","4.40258360966801","2.70695578591895","8.06238245283678"
"Croatia","2022-06-15","real","5.75350069182013","4.46914691817053","2.64772369021863","8.13585581552279"
"Croatia","2022-07-01","ewma","5.67097731645169","4.40528421804223","2.72816240660542","7.59603191174149"
"Croatia","2022-07-01","real","5.83004746248125","4.42013756410041","2.84479882038099","5.03110393571743"
"Croatia","2022-07-15","ewma","5.66766910726573","4.43005982412155","2.72169075601814","7.20715249104403"
"Croatia","2022-07-15","real","5.64947395674297","4.56632565755782","2.68609667778811","5.06831567720797"
"Croatia","2022-08-01","ewma","5.66344597013964","4.42037213219609","2.71778882671880","7.36543365273004"
"Croatia","2022-08-01","real","5.64021871594610","4.36708982660607","2.69632821557244","8.23598004200307"
"Croatia","2022-08-15","ewma","5.68563144770711","4.39720204598783","2.74311870715899","7.50429439260011"
"Croatia","2022-08-15","real","5.80765157432825","4.26976657184238","2.88243304958004","8.26802846188553"
"Croatia","2022-09-01","ewma","5.68904879159223","4.42784842819119","2.74695519409221","7.62036191847390"
"Croatia","2022-09-01","real","5.70784418296038","4.59640353030969","2.76805587222492","8.25873331077972"
"Croatia","2022-09-15","ewma","5.68345865561567","4.43042321705515","2.66645690679287","7.23421579228886"
"Croatia","2022-09-15","real","5.65271290774460","4.44458455580691","2.22371632664651","5.11041209827116"
"Croatia","2022-10-01","ewma","5.67716565319627","4.45242880097471","2.59508315390950","7.38077209627578"
"Croatia","2022-10-01","real","5.64255413988959","4.57345951253232","2.20252751305095","8.18683176820384"
"Croatia","2022-10-15","ewma","5.68669569604895","4.46422020217781","2.53699512296889","7.49806735992896"
"Croatia","2022-10-15","real","5.73911093173867","4.52907290879486","2.21751095279551","8.14319131002144"
"Croatia","2022-11-01","ewma","5.68546644963266","4.48321398378248","2.48922382942138","7.10790604228270"
"Croatia","2022-11-01","real","5.67870559434306","4.58767978260814","2.22648171491008","4.96201879522826"
"Croatia","2022-11-15","ewma","5.67111273949709","4.50045873717968","2.45110798789839","6.77567555705215"
"Croatia","2022-11-15","real","5.59216733375147","4.59530488086430","2.24147085952195","4.94840788828416"
"Croatia","2022-12-01","ewma","5.66326833401974","4.47936740900017","2.51347767258211","6.49480395248538"
"Croatia","2022-12-01","real","5.62012410389428","4.36336510401282","2.85651093834257","4.95001012736814"
"Croatia","2022-12-15","ewma","5.66306923688376","4.45680159591048","2.56999761484384","6.25633466431060"
"Croatia","2022-12-15","real","5.66197420263588","4.33268962391720","2.88085729728335","4.94475357934933"
"Croatia","2023-01-01","ewma","5.68897972336315","4.44981460229266","2.62047332109472","6.05686215022484"
"Croatia","2023-01-01","real","5.83148739899980","4.41138613739468","2.89808970547454","4.95976332275311"
"Croatia","2023-01-15","ewma","5.72069797274658","4.45511811460461","2.66781636272743","5.89039671779001"
"Croatia","2023-01-15","real","5.89514834435542","4.48428743232031","2.92820309170733","4.97483683939845"
"Croatia","2023-02-01","ewma","5.67956737605813","4.46764475531906","2.69564232973907","5.74272657861430"
"Croatia","2023-02-01","real","5.45334909427166","4.53654127924852","2.84868514830314","4.93054081314789"
"Croatia","2023-02-15","ewma","5.62480832464878","4.46518116416302","2.70827876645626","5.61840047582533"
"Croatia","2023-02-15","real","5.32363354189739","4.45163141280478","2.77777916840076","4.93460691048601"
"Croatia","2023-03-01","ewma","5.58950325692060","4.46400303399397","2.72576465572160","5.51003489426000"
"Croatia","2023-03-01","real","5.39532538441560","4.45752331806419","2.82193704668101","4.91402419565065"
"Croatia","2023-03-15","ewma","5.56804533254224","4.45755704676085","2.75087529472098","5.41309430966928"
"Croatia","2023-03-15","real","5.45002674846123","4.42210411697874","2.88898380921758","4.87992109442038"
"Croatia","2023-04-01","ewma","5.53979008894271","4.45764683423862","2.77041115388081","5.33075301255383"
"Croatia","2023-04-01","real","5.38438624914531","4.45814066536634","2.87785837925984","4.87787587841883"
"Croatia","2023-04-15","ewma","5.51430091205317","4.46137409397487","2.78946912876366","5.25886787817315"
"Croatia","2023-04-15","real","5.37411043916069","4.48187402252426","2.89428799061936","4.86349963907940"
"Croatia","2023-05-01","ewma","5.50399460515181","4.46763017936703","2.80606242493533","5.19792021704757"
"Croatia","2023-05-01","real","5.44730991719435","4.50203864902389","2.89732555387950","4.86270808085691"
"Croatia","2023-05-15","ewma","5.50966403543634","4.49551270509065","2.81601740185879","5.14951612700203"
"Croatia","2023-05-15","real","5.54084590200127","4.64886659657054","2.87076977493782","4.88329363175156"
"Croatia","2023-06-01","ewma","5.52339139324934","4.51641259539941","2.82413824935445","5.11404264979850"
"Croatia","2023-06-01","real","5.59889186122081","4.63136199209762","2.86880291058057","4.91893852517909"
"Croatia","2023-06-15","ewma","5.52361731686894","4.52785506271776","2.82028786978218","5.08788060106255"
"Croatia","2023-06-15","real","5.52485989677676","4.59078863296865","2.79911078213472","4.94398933301480"
"Croatia","2023-07-01","ewma","5.52642149223996","4.52886116468722","2.82195039481590","5.06974288959894"
"Croatia","2023-07-01","real","5.54184445678056","4.53439472551927","2.83109428250135","4.96998547654908"
"Croatia","2023-07-15","ewma","5.51056808736223","4.52701458961698","2.81330405160841","5.05574068207410"
"Croatia","2023-07-15","real","5.42337436053470","4.51685842673067","2.76574916396721","4.97872854068747"
"Croatia","2023-08-01","ewma","5.47390391346176","4.50886107232581","2.79540706981441","5.04728134199973"
"Croatia","2023-08-01","real","5.27225095700921","4.40901672722438","2.69697366994740","5.00075497159073"
"Croatia","2023-08-15","ewma","5.46264601559508","4.51260450162768","2.78698899518284","5.04529492690060"
"Croatia","2023-08-15","real","5.40072757732830","4.53319336278798","2.74068958470921","5.03436964385536"
"Croatia","2023-09-01","ewma","5.50645009207317","4.50583896360517","2.76230837284757","5.04752239877431"
"Croatia","2023-09-01","real","5.74737251270266","4.46862850448132","2.62656495000362","5.05977349407973"
"Croatia","2023-09-15","ewma","5.53145128977068","4.42584275419518","2.73114280880721","5.04395897592096"
"Croatia","2023-09-15","real","5.66895787710698","3.98586360244026","2.55973220658520","5.02436015022752"
"Croatia","2023-10-01","ewma","5.53131542243844","4.42564331669238","2.71365686769455","5.03238010676909"
"Croatia","2023-10-01","real","5.53056815211116","4.42454641042697","2.61748419157491","4.96869632643381"
"Croatia","2023-10-15","ewma","5.53026953328965","4.44932392244401","2.69971022420993","5.01722252553852"
"Croatia","2023-10-15","real","5.52451714297126","4.57956725407796","2.62300368504455","4.93385582877039"
"Latvia","2019-04-01","ewma","5.97904437766315","3.85007617763836","3.58397726176324","7.92464498882690"
"Latvia","2019-04-01","real","5.97904437766315","3.85007617763836","3.58397726176324","7.92464498882690"
"Latvia","2019-04-15","ewma","5.96891617029631","3.90668988909929","3.49429232841200","7.92885634821862"
"Latvia","2019-04-15","real","5.91321102977872","4.21806530213441","3.00102519498021","7.95201882487306"
"Latvia","2019-05-01","ewma","5.94358569194035","3.94867303620749","3.38004275059138","7.92226097495265"
"Latvia","2019-05-01","real","5.80426806098259","4.17958034530262","2.75167007257798","7.88598642198984"
"Latvia","2019-05-15","ewma","5.92675873691020","4.03135106651946","3.24652209041817","7.91658515779186"
"Latvia","2019-05-15","real","5.83421048424436","4.48608023323525","2.51215845946551","7.88536816340749"
"Latvia","2019-06-01","ewma","5.93693621653197","4.13942727095360","3.15259362138512","7.90039733923555"
"Latvia","2019-06-01","real","5.99291235445174","4.73384639534138","2.63598704170333","7.81136433717584"
"Latvia","2019-06-15","ewma","5.97854539896859","3.98595306483930","3.23737824012823","7.88770439069997"
"Latvia","2019-06-15","real","6.20739590236999","3.14184493121068","3.70369364321532","7.81789317375431"
"Latvia","2019-07-01","ewma","6.03169561787027","3.87408976919374","3.32562726490513","7.87935883560189"
"Latvia","2019-07-01","real","6.32402182182949","3.25884164314315","3.81099690117809","7.83345828256242"
"Latvia","2019-07-15","ewma","6.07780957970102","3.76018304635711","3.43829275236924","7.89103547462480"
"Latvia","2019-07-15","real","6.33143636977013","3.13369607075563","4.05795293342185","7.95525698925082"
"Latvia","2019-08-01","ewma","6.13093301463535","3.66570237253257","3.58895200370361","7.89932841280953"
"Latvia","2019-08-01","real","6.42311190677417","3.14605866649759","4.41757788604265","7.94493957282557"
"Latvia","2019-08-15","ewma","6.18588134697937","3.63296607418583","3.82349910864710","7.91066086817877"
"Latvia","2019-08-15","real","6.48809717487145","3.45291643327878","5.11350818583630","7.97298937270956"
"Latvia","2019-09-01","ewma","6.23022218257766","3.60129494186802","3.93035231885470","7.91457840407663"
"Latvia","2019-09-01","real","6.47409677836825","3.42710371412008","4.51804497499648","7.93612485151485"
"Latvia","2019-09-15","ewma","6.26899633759285","3.57811028024402","4.05493086267378","7.92538084661912"
"Latvia","2019-09-15","real","6.48225419017640","3.45059464131202","4.74011285367876","7.98479428060285"
"Latvia","2019-10-01","ewma","6.30886288423027","3.52917916119987","4.16097800487053","7.95561662517934"
"Latvia","2019-10-01","real","6.52812889073608","3.26005800645701","4.74423728695266","8.12191340726056"
"Latvia","2019-10-15","ewma","6.35284250527631","3.50421330075196","4.23948050386172","7.98201805001843"
"Latvia","2019-10-15","real","6.59473042102955","3.36690106828846","4.67124424831322","8.12722588663340"
"Latvia","2019-11-01","ewma","6.39184910963271","3.47366713370612","4.30434829563664","8.00875187217610"
"Latvia","2019-11-01","real","6.60638543359288","3.30566321495398","4.66112115039871","8.15578789404331"
"Latvia","2019-11-15","ewma","6.40430572060267","3.43684245457171","4.31107345400861","8.03160777536929"
"Latvia","2019-11-15","real","6.47281708093749","3.23430671933246","4.34806182505446","8.15731524293183"
"Latvia","2019-12-01","ewma","6.41587345328521","3.39939822916485","4.35418513305870","8.05832804965674"
"Latvia","2019-12-01","real","6.47949598303917","3.19345498942711","4.59129936783417","8.20528955823772"
"Latvia","2019-12-15","ewma","6.44878273569785","3.40701330979975","4.47622761021742","8.08599379033599"
"Latvia","2019-12-15","real","6.62978378896737","3.44889625329170","5.14746123459041","8.23815536407183"
"Latvia","2020-01-01","ewma","6.47424608320446","3.38208552877937","4.54093533084555","8.11169466166138"
"Latvia","2020-01-01","real","6.61429449449080","3.24498273316730","4.89682779430021","8.25304945395101"
"Latvia","2020-01-15","ewma","6.45954509387059","3.38854212345197","4.49852534913957","8.12824739767202"
"Latvia","2020-01-15","real","6.37868965253429","3.42405339415128","4.26527044975669","8.21928744573055"
"Latvia","2020-02-01","ewma","6.44173293216945","3.40149540215925","4.35593701350010","8.13530378995260"
"Latvia","2020-02-01","real","6.34376604281317","3.47273843504927","3.57170116748306","8.17411394749579"
"Latvia","2020-02-15","ewma","6.42089410572346","3.41356337437572","4.22400891841774","8.13611972497887"
"Latvia","2020-02-15","real","6.30628056027053","3.47993722156630","3.49840439546472","8.14060736762337"
"Latvia","2020-03-01","ewma","6.40664760171523","3.46217553729677","4.19744352116165","8.13322842465855"
"Latvia","2020-03-01","real","6.32829182966998","3.72954243336255","4.05133383625316","8.11732627289679"
"Latvia","2020-03-15","ewma","6.37597060804471","3.50527463904140","4.23840152611679","8.10822796309017"
"Latvia","2020-03-15","real","6.20724714285684","3.74231969863685","4.46367055337010","7.97072542446404"
"Latvia","2020-04-01","ewma","6.29209541249138","3.56369838936710","4.17889215314246","8.08674897698219"
"Latvia","2020-04-01","real","5.83078183694806","3.88502901615848","3.85159060178360","7.96861455338831"
"Latvia","2020-04-15","ewma","6.20817608255475","3.63186345949906","4.14795882807675","8.05552767441790"
"Latvia","2020-04-15","real","5.74661976790328","4.00677134522481","3.97782554021539","7.88381051031432"
"Latvia","2020-05-01","ewma","6.14730441430169","3.70382391206195","3.93176513962136","8.02858450118137"
"Latvia","2020-05-01","real","5.81251023890988","4.09960640115790","2.74269985311667","7.88039704838045"
"Latvia","2020-05-15","ewma","6.08917409028002","3.69044679893456","3.70955784736395","8.02178473860261"
"Latvia","2020-05-15","real","5.76945730816083","3.61687267673391","2.48741773994823","7.98438604441944"
"Latvia","2020-06-01","ewma","6.02750734272658","3.77126215508131","3.52398093798471","8.00986224470908"
"Latvia","2020-06-01","real","5.68834023118264","4.21574661388840","2.50330793639888","7.94428852829469"
"Latvia","2020-06-15","ewma","5.98865522006141","3.83619755521938","3.41420424108607","8.00996948008811"
"Latvia","2020-06-15","real","5.77496854540298","4.19334225597875","2.81043240814358","8.01055927467276"
"Latvia","2020-07-01","ewma","5.95862040933627","3.88168744859142","3.36594557970631","8.00413564314004"
"Latvia","2020-07-01","real","5.79342895034800","4.13188186213767","3.10052294211761","7.97204953992564"
"Latvia","2020-07-15","ewma","5.94287653557605","3.94257232613167","3.31084621752166","7.98193499485222"
"Latvia","2020-07-15","real","5.85628522989484","4.27743915260305","3.00779972550611","7.85983142926919"
